documento_id;tipo_documento;area_direito;modelo_ou_peca_real;qualidade_clareza;qualidade_estrutura;risco;resumo;NOTA;RAG GOLD;RAG SILVER;RAG_GOLD;RAG_SILVER
trabalhistas diversas (pesquisar por assunto no windows explorer) (363).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de cobran√ßa da diferen√ßa de corre√ß√£o monet√°ria do FGTS, pleiteando a substitui√ß√£o da TR pelo INPC ou IPCA, com base em decis√µes do STF sobre a inaplicabilidade da TR.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (553).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa requer a desconsidera√ß√£o da personalidade jur√≠dica da empresa reclamada, visando garantir o cumprimento de uma obriga√ß√£o trabalhista n√£o adimplida, com base em tentativas frustradas de penhora de bens.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (283).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa trata de uma reclama√ß√£o trabalhista por rescis√£o indireta do contrato de trabalho, com pedidos de indeniza√ß√£o por danos morais e materiais, al√©m do reconhecimento do v√≠nculo empregat√≠cio e pagamento de verbas rescis√≥rias.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (652).docx;recurso;consumidor;peca_real;8;7;2;Reclama√ß√£o contra ac√≥rd√£o que negou indeniza√ß√£o por danos morais devido ao envio abusivo de cart√£o de cr√©dito, buscando garantir a autoridade da jurisprud√™ncia do STJ.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (617).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa requer o parcelamento de uma d√≠vida trabalhista, apresentando fundamentos legais e jurisprudenciais para evitar a fal√™ncia da empresa executada.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (142).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela reclamada em a√ß√£o trabalhista, abordando alega√ß√µes de doen√ßa ocupacional e prescri√ß√£o de cr√©ditos, al√©m de contestar a concess√£o de justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (692).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o autor busca o reconhecimento de v√≠nculo empregat√≠cio e a concess√£o de justi√ßa gratuita, apresentando fundamentos f√°ticos e jur√≠dicos para sustentar seu pedido.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (206).docx;contestacao;trabalhista;peca_real;8;7;2;A pe√ßa √© uma exce√ß√£o de incompet√™ncia em raz√£o do lugar, argumentando que a reclama√ß√£o trabalhista deve ser julgada em outra localidade, conforme a legisla√ß√£o trabalhista.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (241).docx;peticao_inicial;trabalhista;modelo;8;7;2;A pe√ßa √© uma medida cautelar de arresto proposta por um trabalhador em face de sua empregadora, visando garantir o pagamento de verbas rescis√≥rias.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (690).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda a estabilidade da gestante e o n√£o pagamento de horas extras, al√©m de solicitar assist√™ncia judici√°ria gratuita.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (529).docx;peticao_inicial;trabalhista;modelo;8;7;2;Reclama√ß√£o trabalhista em face de empregador por diversas verbas rescis√≥rias e direitos trabalhistas n√£o pagos.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (591).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o de habilita√ß√£o de cr√©dito trabalhista em processo de fal√™ncia, solicitando a inclus√£o do cr√©dito no quadro geral de credores e a concess√£o de justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (140).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela reclamada em a√ß√£o trabalhista, alegando in√©pcia da inicial e impugnando os pedidos da reclamante relacionados a horas extras e rescis√£o de contrato.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (628).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o reclamante busca o reconhecimento de adicional de periculosidade e reenquadramento de fun√ß√£o, al√©m de diferen√ßas salariais e verbas rescis√≥rias.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (319).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela reclamada em uma a√ß√£o trabalhista, refutando as alega√ß√µes do reclamante sobre demiss√£o, verbas rescis√≥rias e horas extras, com base em documentos e contratos anexos.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (434).docx;contrato;trabalhista;modelo;8;7;2;Modelo de contrato de trabalho por tempo determinado entre uma empresa e um empregado, com cl√°usulas sobre fun√ß√µes, local de trabalho e rescis√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (471).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa trata do pedido de adicional de insalubridade para um trabalhador exposto a condi√ß√µes insalubres em c√¢mara fria, fundamentando-se em normas e jurisprud√™ncia.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (708).docx;recurso;trabalhista;peca_real;8;7;2;Recurso extraordin√°rio interposto ao STF, visando a reforma de ac√≥rd√£o do TST que contraria dispositivos constitucionais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (138).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela Faculdade Progresso em resposta √† reclama√ß√£o trabalhista de Jos√© da Silva, abordando quest√µes como prescri√ß√£o, horas extras e descumprimento contratual.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (281).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o revisional proposta por um reclamante contra o Ita√∫ Unibanco, buscando o rec√°lculo de horas extras com base em novas normas coletivas e mudan√ßas na legisla√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (239).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o de exce√ß√£o de impedimento de perito em processo trabalhista, fundamentada na rela√ß√£o de parentesco entre o perito e um dos donos da empresa reclamada.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (180).docx;recurso;trabalhista;peca_real;8;7;2;Recurso ordin√°rio interposto por empresa contra senten√ßa em reclama√ß√£o trabalhista, abordando quest√µes como INSS, reintegra√ß√£o e danos morais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (514).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o reclamante busca o pagamento de verbas rescis√≥rias, indeniza√ß√µes e horas extras n√£o pagas ap√≥s demiss√£o sem justa causa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (468).docx;peticao_inicial;previdenciario;peca_real;8;7;2;A√ß√£o de concess√£o de sal√°rio maternidade contra o INSS, com pedido de justi√ßa gratuita e cita√ß√£o do r√©u para contestar a a√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (794).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda o reconhecimento de v√≠nculo empregat√≠cio, diferen√ßas salariais, horas extras, FGTS e danos morais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (575).docx;recurso;trabalhista;peca_real;8;7;2;Embargos de declara√ß√£o interpostos em face de ac√≥rd√£o que negou provimento a recurso ordin√°rio, abordando quest√µes de estabilidade e horas extras de trabalhadora gr√°vida.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (530).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda a concess√£o de gratuidade da justi√ßa, rescis√£o de contrato, e pleitos de verbas rescis√≥rias como aviso pr√©vio, f√©rias proporcionais e FGTS.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (159).docx;recurso;trabalhista;peca_real;8;7;2;Contrarraz√µes ao recurso ordin√°rio em processo trabalhista, defendendo a manuten√ß√£o da senten√ßa que reconheceu horas extras e rescis√£o indireta do contrato de trabalho.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (649).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa apresenta quesitos para per√≠cia t√©cnica em reclama√ß√£o trabalhista, abordando aspectos ergon√¥micos do ambiente de trabalho da reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (298).docx;recurso;trabalhista;peca_real;8;7;2;Agravo de peti√ß√£o interposto em reclama√ß√£o trabalhista, visando a reconsidera√ß√£o de despacho que n√£o conheceu embargos √† execu√ß√£o, com argumenta√ß√£o sobre regulariza√ß√£o de representa√ß√£o processual.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (121).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o √† a√ß√£o de indeniza√ß√£o por acidente de trabalho, argumentando a inexist√™ncia de nexo causal e culpa da r√©.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (199).docx;recurso;trabalhista;modelo;8;7;2;Recurso de Embargos interposto contra ac√≥rd√£o do TST, questionando a vincula√ß√£o do adicional de insalubridade ao sal√°rio m√≠nimo, alegando negativa de presta√ß√£o jurisdicional.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (548).docx;recurso;trabalhista;peca_real;8;7;2;Recurso ordin√°rio interposto por Valeska Soares contra a decis√£o que julgou improcedentes seus pedidos em reclama√ß√£o trabalhista, abordando temas como PIS, ass√©dio sexual, f√©rias, horas extras e gratifica√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (220).docx;modelo_generico;trabalhista;modelo;8;7;2;Ficha de atendimento para reclama√ß√£o trabalhista, coletando informa√ß√µes do reclamante e detalhes do contrato de trabalho.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (48).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de cobran√ßa de indeniza√ß√£o do seguro DPVAT devido a acidente de trabalho, com pedido de assist√™ncia judici√°ria gratuita e argumenta√ß√£o sobre a invalidez permanente do autor.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (203).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda quest√µes de equipara√ß√£o salarial, diferen√ßas salariais, atualiza√ß√£o de CTPS, e pedido de indeniza√ß√£o por danos morais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (246).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Requerimento de isen√ß√£o de contribui√ß√£o sindical patronal por um condom√≠nio, fundamentado na legisla√ß√£o pertinente e instru√≠do com documentos comprobat√≥rios.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (697).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde a autora busca repara√ß√£o por descontos indevidos, n√£o concess√£o de intervalos e verbas rescis√≥rias n√£o pagas ap√≥s demiss√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (596).docx;contestacao;trabalhista;peca_real;8;7;2;A pe√ßa √© uma impugna√ß√£o aos embargos da reclamada, abordando a aplica√ß√£o de divisores para c√°lculo de horas extras de banc√°rios, com base em normas coletivas e jurisprud√™ncia do TST.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (147).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada pela empresa em resposta a uma reclama√ß√£o trabalhista, abordando quest√µes de prescri√ß√£o e a improced√™ncia do pedido de horas de sobreaviso.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (819).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda a exist√™ncia de v√≠nculo empregat√≠cio e solidariedade entre as r√©s, al√©m de discutir nulidade processual relacionada √† juntada de documentos.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (476).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que busca o reconhecimento de desvio de fun√ß√£o e diferen√ßas salariais, al√©m de outros direitos trabalhistas do reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (366).docx;peticao_inicial;trabalhista;modelo;8;7;2;A pe√ßa √© uma A√ß√£o Rescis√≥ria no √¢mbito trabalhista, visando rescindir uma senten√ßa desfavor√°vel com base em argumentos legais e f√°ticos.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (657).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclama√ß√£o trabalhista de motorista carreteiro pleiteando horas extras, justi√ßa gratuita e reflexos de verbas trabalhistas n√£o pagas.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (513).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o autor busca o reconhecimento de v√≠nculo empregat√≠cio e o pagamento de verbas rescis√≥rias, al√©m de indeniza√ß√£o por insalubridade e outros direitos n√£o pagos.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (492).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o autor busca indeniza√ß√£o por danos f√≠sicos, est√©ticos e morais decorrentes de um acidente de trabalho que resultou em sequelas permanentes.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (342).docx;recurso;trabalhista;peca_real;7;8;2;Contraminuta de Agravo de Instrumento apresentada ao Tribunal Regional do Trabalho, contestando a admissibilidade de um Recurso de Revista, com base na jurisprud√™ncia e fundamentos legais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (793).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que busca o reconhecimento de v√≠nculo empregat√≠cio, pagamento de horas extras, adicional de insalubridade, FGTS, danos morais e gratuidade da justi√ßa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (72).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o da Reclamada apresentando quesitos √† per√≠cia em processo trabalhista, com indica√ß√£o de assistente t√©cnico e fundamenta√ß√£o legal.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (537).docx;recurso;trabalhista;peca_real;8;7;2;Recurso de revista interposto contra ac√≥rd√£o do Tribunal Regional do Trabalho, questionando a nulidade do v√≠nculo de emprego e a necessidade de concurso p√∫blico para a contrata√ß√£o no servi√ßo p√∫blico.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (572).docx;contrato;trabalhista;modelo;8;7;2;Modelo de distrato trabalhista que formaliza o encerramento do contrato de trabalho por acordo entre empregado e empregador, conforme a legisla√ß√£o vigente.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (227).docx;contestacao;trabalhista;peca_real;8;7;2;A pe√ßa √© uma impugna√ß√£o √† contesta√ß√£o em uma reclama√ß√£o trabalhista, abordando irregularidades na defesa da Reclamada e reiterando pedidos da Reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (452).docx;peticao_inicial;trabalhista;modelo;8;7;2;A pe√ßa √© uma peti√ß√£o inicial para homologa√ß√£o de acordo extrajudicial entre empregado e empregador, abordando quest√µes de demiss√£o e justi√ßa gratuita.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (417).docx;contrato;empresarial;modelo;8;7;2;Contrato de presta√ß√£o de servi√ßos art√≠sticos entre um contratante e um contratado, detalhando obriga√ß√µes e remunera√ß√£o.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (885).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista solicitando a retifica√ß√£o da data de in√≠cio do contrato de trabalho e o pagamento de verbas rescis√≥rias n√£o quitadas.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (878).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A peti√ß√£o inicial trata de uma reclama√ß√£o trabalhista por rescis√£o indireta do contrato de trabalho devido a ass√©dio moral, al√©m de pleitear danos morais e assist√™ncia judici√°ria gratuita.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (716).docx;recurso;trabalhista;peca_real;8;7;2;Recurso ordin√°rio interposto contra senten√ßa que julgou improcedente a a√ß√£o trabalhista, discutindo a ilegalidade da supress√£o de gratifica√ß√£o de fun√ß√£o durante a suspens√£o do contrato de trabalho da reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (225).docx;contestacao;trabalhista;peca_real;8;7;2;A pe√ßa √© uma impugna√ß√£o √† contesta√ß√£o em um processo trabalhista, abordando a demiss√£o sem justa causa e a falta de pagamento das verbas rescis√≥rias, al√©m de alega√ß√µes de prova il√≠cita e dano moral.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (609).docx;contestacao;trabalhista;peca_real;8;7;2;A pe√ßa √© uma contesta√ß√£o √† nulidade de um laudo pericial em uma reclama√ß√£o trabalhista, argumentando sobre a parcialidade do perito e a falta de an√°lise adequada das condi√ß√µes de trabalho do reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (124).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o √† a√ß√£o rescis√≥ria, abordando a aus√™ncia de prequestionamento e a inconstitucionalidade de enunciados do TST, al√©m de discutir a controv√©rsia sobre direitos adquiridos e a seguran√ßa jur√≠dica.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (922).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclamat√≥ria trabalhista em face de duas reclamadas, abordando quest√µes como gratuidade de justi√ßa, responsabilidade subsidi√°ria, horas extras, adicional de insalubridade e estabilidade da gestante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (714).docx;recurso;trabalhista;peca_real;8;7;2;Recurso ordin√°rio interposto contra senten√ßa que declarou a incompet√™ncia da Justi√ßa do Trabalho para julgar reclama√ß√£o trabalhista contra o Munic√≠pio de Afr√¢nio/PE.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (35).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por ato il√≠cito devido a acidente de trabalho, com alega√ß√µes de neglig√™ncia do empregador e danos morais e est√©ticos ao reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (428).docx;contrato;trabalhista;modelo;7;8;2;Modelo de contrato de trabalho entre duas empresas, detalhando obriga√ß√µes, remunera√ß√£o e condi√ß√µes de execu√ß√£o dos servi√ßos.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (70).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Peti√ß√£o inicial apresentando rol de quesitos para per√≠cia em processo trabalhista.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (340).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada por TH√Å F√äNIX EMPREENDIMENTOS IMOBILI√ÅRIOS S/A em resposta a uma reclama√ß√£o trabalhista, alegando ilegitimidade passiva e aus√™ncia de v√≠nculo empregat√≠cio com o reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (671).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde a reclamante busca o reconhecimento de v√≠nculo empregat√≠cio, rescis√£o indireta e estabilidade gestante, al√©m de verbas rescis√≥rias devidas.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (535).docx;contestacao;trabalhista;peca_real;8;7;2;Apresenta contrarraz√µes de recurso ordin√°rio e raz√µes de recurso adesivo em uma reclama√ß√£o trabalhista, defendendo a manuten√ß√£o da decis√£o que reconheceu o direito ao adicional de periculosidade.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (399).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada em uma a√ß√£o trabalhista, abordando diversos pedidos da reclamante e argumentando pela improced√™ncia das alega√ß√µes.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (364).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o de indeniza√ß√£o por doen√ßa profissional, onde a reclamante alega ter desenvolvido s√≠ndrome do t√∫nel do carpo em decorr√™ncia de condi√ß√µes inadequadas de trabalho.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (321).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada em uma reclamat√≥ria trabalhista, abordando preliminares de m√©rito, pedido de justi√ßa gratuita e fundamentos de defesa contra a demiss√£o por justa causa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (54).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista que aborda a demiss√£o sem justa causa, horas extras, insalubridade e reintegra√ß√£o do trabalhador.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (511).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o reclamat√≥ria trabalhista proposta por um empregado em face de seu empregador, pleiteando verbas como horas extras, adicional de insalubridade, f√©rias vencidas e indeniza√ß√£o por seguro n√£o contratado adequadamente.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (554).docx;peticao_inicial;civil;peca_real;8;7;2;A peti√ß√£o requer a desconsidera√ß√£o da personalidade jur√≠dica de uma empresa extinta, visando responsabilizar o s√≥cio administrador por d√≠vidas n√£o quitadas.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (610).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa apresenta alega√ß√µes finais em uma reclama√ß√£o trabalhista, abordando horas extras, incorpora√ß√£o de gratifica√ß√µes e isonomia salarial, al√©m de pleitear o aux√≠lio-alimenta√ß√£o como complemento de aposentadoria.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (284).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclama√ß√£o trabalhista com pedido de rescis√£o indireta, alegando falta de pagamento de sal√°rios e verbas rescis√≥rias pela empresa reclamada.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (145).docx;contestacao;trabalhista;peca_real;8;7;2;A pe√ßa √© uma contesta√ß√£o em uma reclama√ß√£o trabalhista, onde os reclamados argumentam a ilegitimidade passiva e a inexist√™ncia de v√≠nculo empregat√≠cio com o reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (201).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde a reclamante busca o reconhecimento de horas extras e verbas rescis√≥rias devidas, alegando irregularidades na jornada de trabalho e no pagamento de comiss√µes.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (244).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde a Reclamante busca repara√ß√£o por horas extras, adicional de insalubridade e devolu√ß√£o de descontos indevidos, com base em sua jornada de trabalho e condi√ß√µes laborais.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (695).docx;peticao_inicial;trabalhista;peca_real;8;7;2;Reclama√ß√£o trabalhista em face de empresa, pleiteando reconhecimento de v√≠nculo empregat√≠cio, pagamento de verbas rescis√≥rias, horas extras e demais direitos trabalhistas.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (474).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A√ß√£o declarat√≥ria para reconhecimento de v√≠nculo empregat√≠cio, solicitando a declara√ß√£o da rela√ß√£o de emprego e gratuidade da justi√ßa.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (489).docx;peticao_inicial;trabalhista;peca_real;8;7;2;A pe√ßa √© uma reclama√ß√£o trabalhista onde o autor busca indeniza√ß√£o por danos f√≠sicos, est√©ticos e morais decorrentes de um acidente de trabalho que resultou em sequelas permanentes.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (139).docx;contestacao;trabalhista;peca_real;8;7;2;Contesta√ß√£o apresentada em a√ß√£o trabalhista, abordando a in√©pcia da inicial e a ilegitimidade passiva, al√©m de contestar os pedidos do reclamante.;56,25;NÃO;SIM;NÃO;SIM
trabalhistas diversas (pesquisar por assunto no windows explorer) (614).docx;modelo_generico;trabalhista;modelo;8;7;2;O documento aborda o direito a f√©rias dos trabalhadores e apresenta um modelo de requerimento de f√©rias conforme a CLT.;56,25;NÃO;SIM;NÃO;SIM
trabalistas diversas (pesquisar por assunto no windows explorer) (651).docx;modelo;trabalhista;modelo;8;7;2;Modelo de recibo de pagamento para trabalhador intermitente, detalhando valores a serem recebidos e descontos aplic√°veis.;56,25;NÃO;SIM;NÃO;SIM
